ID,Track _Name,Cup,Type,Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins ,Shrooms Real,Character,Kart,Tires,Glider
4249,Animal_Crossing,Crossing(DLC2),150cc,2/18/2018,"1'39""406",SuperFX,USA,<1,34.354,32.543,32.509,10.0.0,1.1.1,Donkey Kong,Mr. Scooty,Roller,Paper Glider
4250,Animal_Crossing,Crossing(DLC2),150cc,2/18/2018,"1'39""379",SuperFX,USA,<1,34.38,32.49,32.509,10.0.0,1.1.1,Donkey Kong,Mr. Scooty,Roller,Paper Glider
4251,Animal_Crossing,Crossing(DLC2),150cc,2/18/2018,"1'39""374",K4I,Japan,<1,34.321,32.511,32.542,10.0.0,1.1.1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
4252,Animal_Crossing,Crossing(DLC2),150cc,2/18/2018,"1'39""331",SuperFX,USA,1,34.318,32.478,32.535,10.0.0,1.1.1,Waluigi,Biddybuggy,Roller,Paper Glider
4253,Animal_Crossing,Crossing(DLC2),150cc,2/19/2018,"1'39""288",SuperFX,USA,<1,34.266,32.471,32.551,10.0.0,1.1.1,Waluigi,Biddybuggy,Roller,Paper Glider
4254,Animal_Crossing,Crossing(DLC2),150cc,2/19/2018,"1'39""262",SuperFX,USA,88,34.285,32.502,32.475,10.0.0,1.1.1,Waluigi,Biddybuggy,Roller,Paper Glider
4255,Animal_Crossing,Crossing(DLC2),150cc,5/18/2018,"1'39""251",K4I,Japan,48,34.284,32.496,32.471,10.0.0,1.1.1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
4256,Animal_Crossing,Crossing(DLC2),150cc,7/5/2018,"1'39""247",Ziline,France,<1,34.461,32.54,32.246,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4257,Animal_Crossing,Crossing(DLC2),150cc,7/5/2018,"1'39""207",K4I,Japan,1,34.242,32.492,32.473,10.0.0,1.1.1,Waluigi,Biddybuggy,Azure Roller,Paper Glider
4258,Animal_Crossing,Crossing(DLC2),150cc,7/6/2018,"1'39""114",Ziline,France,1,34.42,32.467,32.227,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4259,Animal_Crossing,Crossing(DLC2),150cc,7/7/2018,"1'38""991",K4I,Japan,333,34.482,32.381,32.128,10.0.0,1.1.1,Baby Rosalina,Biddybuggy,Azure Roller,Cloud Glider
4260,Animal_Crossing,Crossing(DLC2),150cc,6/5/2019,"1'38""935",Lemon,Japan,1,34.343,32.235,32.357,10.0.0,1.1.1,Baby Rosalina,Biddybuggy,Roller,Paper Glider
4261,Animal_Crossing,Crossing(DLC2),150cc,6/6/2019,"1'38""906",Lemon,Japan,<1,34.171,32.321,32.414,10.0.0,1.1.1,Baby Rosalina,Biddybuggy,Roller,Paper Glider
4262,Animal_Crossing,Crossing(DLC2),150cc,6/6/2019,"1'38""710",K4I,Japan,71,34.361,32.257,32.092,10.0.0,1.1.1,Baby Peach,Biddybuggy,Azure Roller,Cloud Glider
4263,Animal_Crossing,Crossing(DLC2),150cc,8/16/2019,"1'38""651",Lemon,Japan,123,34.183,32.14,32.328,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4264,Animal_Crossing,Crossing(DLC2),150cc,12/17/2019,"1'38""625",Army,France,<1,34.155,32.225,32.245,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4265,Animal_Crossing,Crossing(DLC2),150cc,12/17/2019,"1'38""468",Army,France,<1,34.101,32.226,32.141,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4266,Animal_Crossing,Crossing(DLC2),150cc,12/17/2019,"1'38""448",Army,France,113,34.092,32.215,32.141,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4267,Animal_Crossing,Crossing(DLC2),150cc,12/29/2019,"1'38""448",Lemon,Japan,101,34.003,32.18,32.265,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Paper Glider
4268,Animal_Crossing,Crossing(DLC2),150cc,4/8/2020,"1'38""351",そうめん,Japan,<1,33.987,32.196,32.168,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Paper Glider
4269,Animal_Crossing,Crossing(DLC2),150cc,4/8/2020,"1'38""244",そうめん,Japan,6,33.914,32.126,32.204,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Paper Glider
4270,Animal_Crossing,Crossing(DLC2),150cc,4/14/2020,"1'38""176",Army,France,<1,33.849,32.163,32.164,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4271,Animal_Crossing,Crossing(DLC2),150cc,4/14/2020,"1'38""137",Army,France,1,33.801,32.131,32.205,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4272,Animal_Crossing,Crossing(DLC2),150cc,4/15/2020,"1'38""094",noah,USA,1,33.683,32.234,32.177,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Cloud Glider
4273,Animal_Crossing,Crossing(DLC2),150cc,4/16/2020,"1'38""040",Army,France,<1,33.768,32.165,32.107,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4274,Animal_Crossing,Crossing(DLC2),150cc,4/16/2020,"1'38""027",Alberto,Spain,<1,33.673,32.18,32.174,10.0.0,1.1.1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
4275,Animal_Crossing,Crossing(DLC2),150cc,4/16/2020,"1'37""989",Alberto,Spain,<1,33.73,32.093,32.166,10.0.0,1.1.1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
4276,Animal_Crossing,Crossing(DLC2),150cc,4/16/2020,"1'37""881",Army,France,<1,33.649,32.056,32.176,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4277,Animal_Crossing,Crossing(DLC2),150cc,4/16/2020,"1'37""880",Army,France,104,33.707,32.075,32.098,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4278,Animal_Crossing,Crossing(DLC2),150cc,7/29/2020,"1'37""741",そうめん,Japan,38,33.624,32.024,32.093,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Paper Glider
4279,Animal_Crossing,Crossing(DLC2),150cc,9/5/2020,"1'37""622 ",Ronny,Japan,1,33.645,32.006,31.971,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4280,Animal_Crossing,Crossing(DLC2),150cc,9/6/2020,"1'37""582 ",Ronny,Japan,31,33.639,32.022,31.921,10.0.0,1.1.1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
4281,Animal_Crossing,Crossing(DLC2),150cc,10/7/2020,"1'37""505 ",Ronny,Japan,2,33.636,31.968,31.901,10.0.0,1.1.1,Baby Peach,Biddybuggy,Azure Roller,Paper Glider
4282,Animal_Crossing,Crossing(DLC2),150cc,10/9/2020,"1'37""477 ",Ronny,Japan,185,33.615,31.924,31.938,10.0.0,1.1.1,Lemmy,Biddybuggy,Azure Roller,Parachute
4283,Animal_Crossing,Crossing(DLC2),150cc,4/12/2021,"1'37""436 ",Army,France,<1,33.655,31.852,31.929,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4284,Animal_Crossing,Crossing(DLC2),150cc,4/12/2021,"1'37""422 ",Army,France,<1,33.556,31.954,31.912,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4285,Animal_Crossing,Crossing(DLC2),150cc,4/12/2021,"1'37""390 ",Army,France,<1,33.528,31.989,31.873,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4286,Animal_Crossing,Crossing(DLC2),150cc,4/12/2021,"1'37""351 ",Army,France,<1,33.533,31.917,31.901,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4287,Animal_Crossing,Crossing(DLC2),150cc,4/12/2021,"1'37""343 ",Army,France,<1,33.553,31.829,31.961,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4288,Animal_Crossing,Crossing(DLC2),150cc,4/12/2021,"1'37""342 ",Army,France,<1,33.593,31.899,31.85,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4289,Animal_Crossing,Crossing(DLC2),150cc,4/12/2021,"1'37""243 ",Army,France,67,33.577,31.916,31.75,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4290,Animal_Crossing,Crossing(DLC2),150cc,6/18/2021,"1'37""131 ",Army,France,114,33.482,31.788,31.861,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4291,Animal_Crossing,Crossing(DLC2),150cc,10/10/2021,"1'37""094 ",Army,France,<1,33.497,31.734,31.863,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4292,Animal_Crossing,Crossing(DLC2),150cc,10/10/2021,"1'37""055 ",Army,France,<1,33.549,31.741,31.765,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4293,Animal_Crossing,Crossing(DLC2),150cc,10/10/2021,"1'36""931 ",Army,France,265,33.511,31.685,31.735,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Cloud Glider
4294,Animal_Crossing,Crossing(DLC2),150cc,7/2/2022,"1'36""927 ",しらぬい,Japan,2,33.446,31.766,31.715,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4295,Animal_Crossing,Crossing(DLC2),150cc,7/4/2022,"1'36""899 ",Army,France,<1,33.474,31.732,31.693,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4296,Animal_Crossing,Crossing(DLC2),150cc,7/4/2022,"1'36""880 ",Army,France,<1,33.456,31.603,31.821,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4297,Animal_Crossing,Crossing(DLC2),150cc,7/4/2022,"1'36""789 ",Army,France,<1,33.528,31.64,31.621,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4298,Animal_Crossing,Crossing(DLC2),150cc,7/4/2022,"1'36""702 ",Army,France,275,33.44,31.651,31.611,10.0.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4299,Animal_Crossing,Crossing(DLC2),150cc,4/5/2023,"1'36""680 ",Alberto,Spain,<1,33.323,31.726,31.631,10.0.0,1.1.1,White Yoshi,Biddybuggy,Azure Roller,Paper Glider
4300,Animal_Crossing,Crossing(DLC2),150cc,4/5/2023,"1'36""471 ",Army,France,<1,33.398,31.52,31.553,10.0.0,1.1.1,Peach,Biddybuggy,Azure Roller,Paper Glider
4301,Animal_Crossing,Crossing(DLC2),150cc,4/5/2023,"1'36""296 ",Army,France,<1,33.181,31.544,31.571,10.0.0,1.1.1,Peach,Biddybuggy,Azure Roller,Paper Glider
4302,Animal_Crossing,Crossing(DLC2),150cc,4/5/2023,"1'36""287 ",Army,France,<1,33.417,31.459,31.411,10.0.0,1.1.1,Peach,Biddybuggy,Azure Roller,Paper Glider
4303,Animal_Crossing,Crossing(DLC2),150cc,4/5/2023,"1'36""101 ",Army,France,1,33.296,31.435,31.37,10.0.0,1.1.1,Peach,Biddybuggy,Azure Roller,Paper Glider
4304,Animal_Crossing,Crossing(DLC2),150cc,4/6/2023,"1'36""100 ",Army,France,<1,33.176,31.393,31.531,10.0.0,1.1.1,Peach,Biddybuggy,Azure Roller,Paper Glider
4305,Animal_Crossing,Crossing(DLC2),150cc,4/6/2023,"1'35""976 ",Army,France,474,33.162,31.44,31.374,10.0.0,1.1.1,Peach,Biddybuggy,Azure Roller,Paper Glider
4306,Animal_Crossing,Crossing(DLC2),150cc,7/23/2024,"1'35""887 ",Vincent,USA,<1,33.075,31.46,31.352,10.0.0,1.1.1,Light-blue Yoshi,Biddybuggy,Azure Roller,Paper Glider
4307,Animal_Crossing,Crossing(DLC2),150cc,7/23/2024,"1'35""772 ",Vincent,USA,484,33.102,31.308,31.362,10.0.0,1.1.1,Light-blue Yoshi,Biddybuggy,Azure Roller,Paper Glider
4308,3DS_Neo_Bowser_City,Bell(DLC2),150cc,Pre-release,"1'49""907",SeLe,Japan,<1,37.722,36.251,35.934,9.1.0,1.1.1,Morton,Streetle,Slim,Super Glider
4309,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'49""883",Joel,USA,<1,37.729,35.989,36.165,9.1.0,1.1.1,Dry Bowser,Streetle,Standard,Super Glider
4310,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'49""747",Joel,USA,<1,37.814,36.159,35.774,9.1.0,1.1.1,Dry Bowser,Streetle,Standard,Super Glider
4311,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'49""717",Joel,USA,<1,37.738,36.165,35.814,9.1.0,1.1.1,Dry Bowser,Streetle,Standard,Super Glider
4312,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'49""647",Joel,USA,<1,37.845,35.895,35.907,9.1.0,1.1.1,Dry Bowser,Streetle,Standard,Plane Glider
4313,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'49""041",まさしん,Japan,<1,37.514,35.774,35.753,9.1.0,1.1.1,Dry Bowser,Streetle,Standard,Plane Glider
4314,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'49""029",Joel,USA,<1,37.391,35.948,35.69,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Super Glider
4315,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'48""978",Joel,USA,<1,37.425,35.839,35.714,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Super Glider
4316,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'48""852",Joel,USA,<1,37.395,35.721,35.736,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Super Glider
4317,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'48""707",Joel,USA,<1,37.281,35.777,35.649,9.1.0,1.1.1,Wario,Streetle,Azure Roller,Super Glider
4318,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'48""433",Joel,USA,<1,37.363,35.689,35.381,9.1.0,1.1.1,Dry Bowser,Streetle,Azure Roller,Super Glider
4319,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/28/2017,"1'47""824",Dragnir,France,1,37.279,35.253,35.292,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Super Glider
4320,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/29/2017,"1'47""816",Joel,USA,<1,37.199,35.33,35.287,9.1.0,1.1.1,Dry Bowser,Streetle,Azure Roller,Super Glider
4321,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/29/2017,"1'47""741",まさしん,Japan,<1,37.182,35.48,35.079,9.1.0,1.1.1,Wario,Streetle,Roller,Super Glider
4322,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/29/2017,"1'47""692",Dragnir,France,<1,37.255,35.299,35.138,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Super Glider
4323,3DS_Neo_Bowser_City,Bell(DLC2),150cc,4/29/2017,"1'47""434",Dragnir,France,5,37.199,35.171,35.064,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Super Glider
4324,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/4/2017,"1'47""323",Joel,USA,<1,37.027,35.206,35.09,9.1.0,1.1.1,Dry Bowser,Streetle,Azure Roller,Plane Glider
4325,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/4/2017,"1'47""292",Dragnir,France,<1,37.11,34.992,35.19,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Super Glider
4326,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/4/2017,"1'47""230",Dragnir,France,1,37.078,35.097,35.055,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Super Glider
4327,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/4/2017,"1'47""230",Joel,USA,1,37.028,35.142,35.06,9.1.0,1.1.1,Dry Bowser,Streetle,Azure Roller,Waddle Wing
4328,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/5/2017,"1'47""124",Joel,USA,3,37.086,35.045,34.993,9.1.0,1.1.1,Dry Bowser,Streetle,Azure Roller,Hylian Kite
4329,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/8/2017,"1'47""050",Dragnir,France,<1,37.053,35.025,34.972,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Hylian Kite
4330,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/8/2017,"1'46""990",Dragnir,France,<1,37.01,35.048,34.932,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Hylian Kite
4331,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/8/2017,"1'46""965",Dragnir,France,<1,37.052,34.998,34.915,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Hylian Kite
4332,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/8/2017,"1'46""903",Dragnir,France,7,36.972,35.088,34.843,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Hylian Kite
4333,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/15/2017,"1'46""870",Kamek,France,1,36.929,34.961,34.98,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Hylian Kite
4334,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/16/2017,"1'46""791",Kamek,France,<1,36.946,34.953,34.892,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Hylian Kite
4335,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/16/2017,"1'46""589",Kamek,France,8,36.869,34.857,34.863,9.1.0,1.1.1,Dry Bowser,Streetle,Roller,Hylian Kite
4336,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/24/2017,"1'46""467",Kamek,France,1,36.838,34.838,34.791,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Cloud Glider
4337,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/25/2017,"1'46""382",Kamek,France,<1,36.796,34.826,34.76,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Cloud Glider
4338,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/25/2017,"1'46""372",Kamek,France,<1,36.798,34.767,34.807,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Cloud Glider
4339,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/25/2017,"1'46""338",Dragnir,France,<1,36.771,34.827,34.74,9.1.0,1.1.1,King Boo,Streetle,Azure Roller,Cloud Glider
4340,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/25/2017,"1'46""324",Dragnir,France,<1,36.807,34.743,34.774,9.1.0,1.1.1,King Boo,Streetle,Azure Roller,Cloud Glider
4341,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/25/2017,"1'46""274",Kamek,France,<1,36.751,34.717,34.806,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Cloud Glider
4342,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/25/2017,"1'46""121",Dragnir,France,<1,36.707,34.705,34.709,9.1.0,1.1.1,King Boo,Streetle,Roller,Cloud Glider
4343,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/25/2017,"1'46""103",Kamek,France,<1,36.763,34.668,34.672,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Cloud Glider
4344,3DS_Neo_Bowser_City,Bell(DLC2),150cc,5/25/2017,"1'45""971",Dragnir,France,150,36.649,34.731,34.591,9.1.0,1.1.1,King Boo,Streetle,Roller,Cloud Glider
4345,3DS_Neo_Bowser_City,Bell(DLC2),150cc,10/22/2017,"1'45""814",Dragnir,France,37,36.586,34.659,34.569,9.1.0,1.1.1,Rosalina,Streetle,Roller,Cloud Glider
4346,3DS_Neo_Bowser_City,Bell(DLC2),150cc,11/28/2017,"1'45""795",AK,Japan,1,36.541,34.734,34.52,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Cloud Glider
4347,3DS_Neo_Bowser_City,Bell(DLC2),150cc,11/29/2017,"1'45""791",AK,Japan,40,36.597,34.694,34.5,9.1.0,1.1.1,Rosalina,Streetle,Roller,Cloud Glider
4348,3DS_Neo_Bowser_City,Bell(DLC2),150cc,1/8/2018,"1'45""778",すっぱい,Japan,<1,36.686,34.592,34.5,9.1.0,1.1.1,Rosalina,Streetle,Roller,Paper Glider
4349,3DS_Neo_Bowser_City,Bell(DLC2),150cc,1/8/2018,"1'45""739",AK,Japan,1,36.515,34.628,34.596,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4350,3DS_Neo_Bowser_City,Bell(DLC2),150cc,1/9/2018,"1'45""703",AK,Japan,<1,36.537,34.549,34.617,9.1.0,1.1.1,Rosalina,Streetle,Roller,Paper Glider
4351,3DS_Neo_Bowser_City,Bell(DLC2),150cc,1/9/2018,"1'45""688",AK,Japan,<1,36.581,34.613,34.494,9.1.0,1.1.1,Rosalina,Streetle,Roller,Paper Glider
4352,3DS_Neo_Bowser_City,Bell(DLC2),150cc,1/9/2018,"1'45""661",AK,Japan,17,36.532,34.578,34.551,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4353,3DS_Neo_Bowser_City,Bell(DLC2),150cc,1/26/2018,"1'45""627",AK,Japan,1,36.564,34.486,34.577,9.1.0,1.1.1,Rosalina,Streetle,Roller,Cloud Glider
4354,3DS_Neo_Bowser_City,Bell(DLC2),150cc,1/27/2018,"1'45""608",AK,Japan,<1,36.54,34.556,34.512,9.1.0,1.1.1,Rosalina,Streetle,Roller,Paper Glider
4355,3DS_Neo_Bowser_City,Bell(DLC2),150cc,1/27/2018,"1'45""585",AK,Japan,9,36.512,34.455,34.618,9.1.0,1.1.1,Rosalina,Streetle,Roller,Paper Glider
4356,3DS_Neo_Bowser_City,Bell(DLC2),150cc,2/5/2018,"1'45""549",AK,Japan,2,36.484,34.596,34.469,9.1.0,1.1.1,Rosalina,Streetle,Roller,Paper Glider
4357,3DS_Neo_Bowser_City,Bell(DLC2),150cc,2/7/2018,"1'45""520",ふゆいろ,Japan,<1,36.484,34.563,34.473,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4358,3DS_Neo_Bowser_City,Bell(DLC2),150cc,2/7/2018,"1'45""498",ふゆいろ,Japan,19,36.553,34.436,34.509,9.1.0,1.1.1,Rosalina,Streetle,Roller,Paper Glider
4359,3DS_Neo_Bowser_City,Bell(DLC2),150cc,2/26/2018,"1'45""486",ふゆいろ,Japan,9,36.567,34.469,34.45,9.1.0,1.1.1,Rosalina,Streetle,Roller,Paper Glider
4360,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/7/2018,"1'45""460",おまえモナー,Japan,3,36.494,34.581,34.385,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4361,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/10/2018,"1'45""444",おまえモナー,Japan,3,36.534,34.512,34.398,9.1.0,1.1.1,Link,Streetle,Azure Roller,Paper Glider
4362,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/13/2018,"1'45""438",おまえモナー,Japan,2,36.565,34.543,34.33,9.1.0,1.1.1,Rosalina,Streetle,Roller,Flower Glider
4363,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/15/2018,"1'45""417",おまえモナー,Japan,1,36.435,34.579,34.403,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4364,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/16/2018,"1'45""385",おまえモナー,Japan,<1,36.474,34.484,34.427,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4365,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/16/2018,"1'45""373",おまえモナー,Japan,1,36.399,34.516,34.458,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4366,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/17/2018,"1'45""349",おまえモナー,Japan,<1,36.513,34.415,34.421,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4367,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/17/2018,"1'45""292",おまえモナー,Japan,6,36.418,34.482,34.392,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4368,3DS_Neo_Bowser_City,Bell(DLC2),150cc,3/23/2018,"1'45""278",おまえモナー,Japan,93,36.489,34.447,34.342,9.1.0,1.1.1,Link,Streetle,Azure Roller,Paper Glider
4369,3DS_Neo_Bowser_City,Bell(DLC2),150cc,6/24/2018,"1'45""239",おまえモナー,Japan,8,36.459,34.457,34.323,9.1.0,1.1.1,Rosalina,Streetle,Azure Roller,Paper Glider
4370,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/2/2018,"1'45""147",おまえモナー,Japan,<1,36.218,34.445,34.484,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4371,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/2/2018,"1'44""972",おまえモナー,Japan,1,36.246,34.382,34.344,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4372,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/3/2018,"1'44""882",おまえモナー,Japan,2,36.169,34.4,34.313,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4373,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/5/2018,"1'44""873",おまえモナー,Japan,<1,36.358,34.315,34.2,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4374,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/5/2018,"1'44""815",おまえモナー,Japan,<1,36.205,34.313,34.297,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4375,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/5/2018,"1'44""744",おまえモナー,Japan,1,36.157,34.311,34.276,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4376,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/6/2018,"1'44""684",AK,Japan,1,36.162,34.302,34.22,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Paper Glider
4377,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/7/2018,"1'44""625",AK,Japan,<1,36.144,34.262,34.219,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Paper Glider
4378,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/7/2018,"1'44""619",AK,Japan,1,36.067,34.316,34.236,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Paper Glider
4379,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/8/2018,"1'44""485",AK,Japan,<1,35.956,34.312,34.217,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Roller,Paper Glider
4380,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/8/2018,"1'44""467",AK,Japan,<1,36.055,34.198,34.214,9.1.0,1.1.1,Baby Daisy,Biddybuggy,Azure Roller,Paper Glider
4381,3DS_Neo_Bowser_City,Bell(DLC2),150cc,7/8/2018,"1'44""452",ミソねば,Japan,<1,36.037,34.165,34.25,9.1.0,1.1.1,Baby Peach,Biddybuggy,Roller,Paper Glider
